cpf,id_pessoa_fisica,cidade atual,estado atual,estado de origem do cpf
,136411867,NITEROI,RIODEJANEIRO,
,254485789,CURITIBA,PARANA,
,807424760,SAOPAULO,SAOPAULO,
,63144901,HOLAMBRA,SAOPAULO,
,105241235,CURITIBA,PARANA,
,84313125,SALVADOR,BAHIA,
,245283184,SAOBERNARDODOCAMPO,SAOPAULO,
,344164933,PRAIAGRANDE,SAOPAULO,
,756125501,CAMPINAGRANDE,PARAIBA,
,709013019,FORTALEZA,CEARA,
,219992643,NOVOHAMBURGO,RIOGRANDEDOSUL,
,138059131,LUISEDUARDOMAGALHAES,BAHIA,
,156867768,RIODEJANEIRO,RIODEJANEIRO,
,672095931,SOROCABA,SAOPAULO,
,386513056,BOCAIUVA,MINASGERAIS,
,772295157,FORTALEZA,CEARA,
,857375200,BRASILIA,DISTRITOFEDERAL,
,56986429,FEIRADESANTANA,BAHIA,
,20487843,JAU,SAOPAULO,
,731075021,RIODEJANEIRO,RIODEJANEIRO,
,64374795,RIOGRANDE,RIOGRANDEDOSUL,
,210327499,BETANIA,PERNAMBUCO,
,407199891,BLUMENAU,SANTACATARINA,
,135075000,MARACANAU,CEARA,
,17649485,ALMIRANTETAMANDARE,PARANA,
,122329709,BRASILIA,DISTRITOFEDERAL,
,66165069,FRANCISCOSANTOS,PIAUI,
,169509605,ACEGUA,RIOGRANDEDOSUL,
,341560499,RECIFE,PERNAMBUCO,
,349928477,CUIABA,MATOGROSSO,
,194061245,MOSSORO,RIOGRANDEDONORTE,
,34492288,JUIZDEFORA,MINASGERAIS,
,345016120,MANAUS,AMAZONAS,
,157149261,SAOGERALDODOARAGUAIA,PARA,
,287560131,PARACURU,CEARA,
,31480885,ARARAS,SAOPAULO,
,224652157,MANAUS,AMAZONAS,
,753049800,JABOATAODOSGUARARAPES,PERNAMBUCO,
,142616155,MAGE,RIODEJANEIRO,
,100379752,ITABUNA,BAHIA,
,229452325,ALTAMIRA,PARA,
,270318232,RECIFE,PERNAMBUCO,
,63990893,BREUBRANCO,PARA,
,357104459,QUIRINOPOLIS,GOIAS,
,374881872,INACIOLANDIA,GOIAS,
,99574792,MANAUS,AMAZONAS,
,633599717,LAURODEFREITAS,BAHIA,
,70248629,SALVADOR,BAHIA,
,671877227,SAOPAULO,SAOPAULO,
,26831307,ARARI,MARANHAO,
,28622752,CARAVELAS,BAHIA,
,89659584,PIRASSUNUNGA,SAOPAULO,
,243821069,FEIRADESANTANA,BAHIA,
,387570467,AREALVA,SAOPAULO,
,354412568,TEIXEIRADEFREITAS,BAHIA,
,162531397,SILVAJARDIM,RIODEJANEIRO,
,197108571,CANOINHAS,SANTACATARINA,
,146865000,ALAGOINHAS,BAHIA,
,58961832,BELEM,PARA,
,202833675,FOZDOIGUACU,PARANA,
,345289304,BETIM,MINASGERAIS,
,241216384,PORTOVELHO,RONDONIA,
,195904397,RIODEJANEIRO,RIODEJANEIRO,
,235685579,CONTAGEM,MINASGERAIS,
,107346101,RIODEJANEIRO,RIODEJANEIRO,
,222292699,SAOBENTODOSUL,SANTACATARINA,
,283908261,SAOBERNARDODOCAMPO,SAOPAULO,
,20726344,TIMOTEO,MINASGERAIS,
,121526256,MAUA,RIOGRANDEDOSUL,
,141605272,MASCOTE,BAHIA,
,153811467,CURITIBA,PARANA,
,200895587,ALTODORODRIGUES,RIOGRANDEDONORTE,
,106112653,JABOATAODOSGUARARAPES,PERNAMBUCO,
,99722947,PEDRODOROSARIO,MARANHAO,
,227452019,FORTALEZA,CEARA,
,210106597,MORRODOCHAPEU,BAHIA,
,136361133,VALPARAISODEGOIAS,GOIAS,
,3674219,RIODEJANEIRO,RIODEJANEIRO,
,133908560,SAOGONCALO,RIODEJANEIRO,
,288038955,JAU,SAOPAULO,
,291288568,SALVADOR,BAHIA,
,125000621,LAGONORTE,DISTRITOFEDERAL,
,88028568,OSASCO,SAOPAULO,
,330688957,FORTALEZA,CEARA,
,191375880,CONTAGEM,MINASGERAIS,
,188502219,BAURU,SAOPAULO,
,31680227,SAOJOSE,SANTACATARINA,
,175869741,PASSOFUNDO,RIOGRANDEDOSUL,
,691376901,SAOPAULO,SAOPAULO,
,105634915,GOIANIA,GOIAS,
,648467749,MARABA,PARA,
,171810288,AGUDOS,SAOPAULO,
,121111533,LAGES,SANTACATARINA,
,114332675,SERTAOZINHO,SAOPAULO,
,58556565,SALES,SAOPAULO,
,349993203,CATANDUVA,SAOPAULO,
,271998984,ILHASOLTEIRA,SAOPAULO,
,178315907,BIGUACU,SANTACATARINA,
,196413832,OLINDA,PERNAMBUCO,
,66203576,BELEM,PARA,
,262595931,ADAMANTINA,SAOPAULO,
,48125501,ITAPETINGA,BAHIA,
,39231461,MARILIA,SAOPAULO,
,211062251,TANGUA,RIODEJANEIRO,
,221420707,FORTALEZA,CEARA,
,117157939,TAGUATINGA,DISTRITOFEDERAL,
,663150061,SANTACRUZDOCAPIBARIBE,PERNAMBUCO,
,761143677,ITAJAI,SANTACATARINA,
,792230635,TRESLAGOAS,MATOGROSSODOSUL,
,94391477,FORTALEZA,CEARA,
,75153549,CAMPINAS,SAOPAULO,
,251803176,PETROLINA,PERNAMBUCO,
,56664573,LAGONORTE,DISTRITOFEDERAL,
,197295616,BELOHORIZONTE,MINASGERAIS,
,344223875,BELOHORIZONTE,MINASGERAIS,
,1209483,JAU,SAOPAULO,
,140828597,SAOPAULO,SAOPAULO,
,428852864,VICENTINOPOLIS,SAOPAULO,
,29789781,SAOPAULO,SAOPAULO,
,32307749,MARINGA,PARANA,
,361949800,SAOFRANCISCODOCONDE,BAHIA,
,804112173,SAOGONCALO,RIODEJANEIRO,
,51927051,NOVAIGUACU,RIODEJANEIRO,
,129530037,NOVOHORIZONTE,SAOPAULO,
,351870896,SAOPAULO,SAOPAULO,
,18329755,SERRA,ESPIRITOSANTO,
,129820264,SIMOESFILHO,BAHIA,
,656352115,RECIFE,PERNAMBUCO,
,682771544,BELEM,PARA,
,106917520,JABOATAODOSGUARARAPES,PERNAMBUCO,
,343505805,BRASILIA,DISTRITOFEDERAL,
,166743768,RIODEJANEIRO,RIODEJANEIRO,
,,,,marcador
