nulo,id_opr_cad_pos,id_mvt_cad_pos,id_pgt_cad_pos,dat_pgt,dat_vct_tfm,vlr_pgt_tfm,cod_mdl,cmd
,e69a0842-fd7,4c0ca732-298,ba757f94-c68,08/05/19,2019-05-11,647.2257,D01,E
,9095ecc1-79d,fb3158ce-9ca,a0fb41a0-0c2,15/02/20,2020-02-15,2085.0000,D01,I
,2487a7a8-367,778a6f5a-e48,577db3f8-c6d,05/06/19,2019-06-06,503.5275,D01,E
,04a2cbd1-853,a10bd94f-8ba,cfd31e2c-928,14/01/20,2020-01-14,491.8515,D01,E
,d34748dc-e4c,c1e65c19-e7c,d52c395f-018,10/06/19,2019-06-15,1925.7894,D01,E
,b0acd8f1-296,e2b5069f-803,b9fcce58-1f9,28/10/19,2019-10-25,87.4866,D01,E
,6f1d4efd-65d,f072f244-a01,0b6435fe-9df,05/12/19,2019-12-07,1095.7509,D01,E
,d359d53c-0dd,e10a6933-f7d,621a4c9a-e24,10/04/19,2019-04-10,7463.0073,C01,I
,8cf56d35-7c7,3743ed36-201,ee5fc8d5-290,09/09/19,2019-09-09,3911.6268,B05,I
,d448b6a8-134,f81ac6c0-39f,1f1f5c6e-cc0,09/09/19,2019-09-08,5229.8055,B05,I
,5bc14ffc-7eb,a16e59b1-6c4,35f9cd3d-489,01/10/19,2019-10-05,1.6263,D01,E
,ab29e149-b3d,87c39c04-7b8,88cb0b87-fa0,03/05/19,2019-05-10,836.3352,D01,E
,43e04aec-0ed,99399781-436,02ae23e1-997,15/10/19,2019-10-15,3705.2535,C01,I
,3dbc22aa-392,6238370c-042,bf321396-385,11/04/19,2019-04-11,16987.2873,D01,E
,91966e6d-ca6,834dfd5d-254,76a092e6-4f0,10/04/19,2019-04-10,3614.0139,C01,I
,ea0d9410-f7d,5719107c-f50,236947e1-2a0,22/07/19,2019-07-22,9308.3157,C01,I
,57dc6300-ed7,6593f1e8-b48,ec071e81-a01,17/05/19,2019-05-20,2797.1109,C01,I
,2b0b2221-560,9a2c61de-68e,4422b4a5-a9a,12/08/19,2019-08-10,62.5500,D01,I
,d249d76c-055,0837942b-b0e,a60105d3-9d4,18/06/19,2019-06-18,4418.8239,B05,I
,38822b81-e3f,f9541557-da8,22eca995-76e,01/10/19,2019-10-01,62.5500,D01,I
,27c8e972-c16,6cc066d1-144,886b52df-6b7,05/10/19,2019-10-05,70.0560,D01,E
,c0ee259e-eae,4b694639-4d5,74e5edd2-5da,12/08/19,2019-08-10,2670.8433,C01,I
,706a6c4e-4e8,7b3177f0-5ab,ee91ac51-22a,13/12/19,2019-12-10,46.4955,D01,E
,97cfd8b5-e8c,bf90581c-7c7,41cd8f62-ab0,22/04/19,2019-04-20,3226.7460,C01,I
,a03e2b09-a53,98cf3178-81e,f01ea282-975,10/04/19,2019-04-05,2638.3173,D01,E
,69edfdd9-ec4,4669c15e-15f,13ef84c5-71a,15/02/19,2019-02-15,441.9366,D01,E
,90fb53f6-225,3d2e0d0e-815,936ff674-a69,05/06/19,2019-06-05,5817.4836,C01,I
,ca528dbd-3d6,886d0fc6-d74,c963ec49-df0,17/01/19,2019-01-18,1071.8985,D01,I
,bf836d44-a45,90bad483-bdd,d626ee97-25d,20/11/18,2018-11-20,4426.7886,B05,I
,ed199d42-b51,2869cfb4-eb3,41ad4996-655,11/11/19,2019-11-10,10081.5588,C01,I
,00dbb4a1-3e8,cd81cd87-55c,572b827c-9df,01/05/19,2019-05-06,9514.8141,D01,E
,00dbb4a1-3e8,2f18e9dd-425,f2a28134-18d,05/07/19,2019-07-05,5679.7485,D01,E
,1c1916dd-02d,344b67fc-44d,48418f66-386,18/02/19,2019-02-20,3144.9306,C01,I
,3cb5072c-7a5,e6db0e27-f13,55f1110a-bc2,23/01/19,2019-01-23,1780.8819,B05,I
,3cb5072c-7a5,bcf6af69-d02,d95351b6-19d,23/05/19,2019-05-23,1780.8819,B05,I
,3dbc22aa-392,8a001c52-376,9397f348-9aa,12/08/19,2019-08-11,29894.4798,D01,E
,46d49da6-3b1,b890d968-e70,dddb6746-552,03/06/19,2019-06-03,3759.9222,B05,I
,32f6794c-1c5,e8c3b5c2-f07,5b0c12c0-654,16/08/19,2019-08-16,7715.2923,B05,I
,4856c057-ef3,6f986c6f-2c9,b684c8fb-f44,03/09/19,2019-09-05,4736.8698,B05,I
,6da930ab-f32,d59536ca-f19,2fcea78a-e63,12/07/19,2019-07-13,2174.0712,D01,E
,abf1f742-cab,951ae329-558,5678b85b-454,08/01/19,2018-12-27,9996.0321,B05,I
,16678245-4bc,34e17778-bf5,fec8b13c-2ca,08/07/19,2019-07-10,166.3413,D01,E
,b75f028b-bc1,554eaffc-ddf,bd784deb-c30,15/02/20,2020-02-15,1260.5910,D01,E
,c4ccd097-196,02d8c3c3-1a8,30468b35-617,13/03/19,2020-09-11,4020.5472,B05,I
,221c06ef-ded,98b4e93b-1dd,3cd5cfa0-deb,07/05/19,2019-04-24,17334.1896,D01,E
,dc42613a-91f,d0d4de72-0bc,a429a71e-3f2,10/01/20,2020-01-10,8106.5217,D01,I
,95c65c3a-d46,888f0d99-c65,9cc0c065-502,01/02/20,2020-02-01,2428.6497,D01,E
,91966e6d-ca6,c49c3258-080,748e65aa-727,12/11/18,2018-11-10,3713.7186,C01,I
,15007258-fd3,4cee6ff8-3a5,98560ed3-fb6,16/05/19,2019-05-18,2308.5954,D01,E
,7d3afcd9-6c7,15ffe2c1-df7,f5620a40-e6b,15/11/19,2019-11-15,123.0150,D01,E
,013d1980-a33,6d51d139-1bb,1bd7fbd6-5a9,10/05/19,2019-05-10,6004.0077,D01,I
,a15524da-9b7,a16db554-e44,fe0b7020-878,01/04/19,2019-04-02,2392.2873,B05,I
,3c7a48c6-9ec,3aa320b5-e82,07536f20-453,13/01/20,2020-01-21,1096.9185,D01,E
,3541a14c-2a9,fee17cb5-687,e1219ab0-2e8,10/07/19,2019-07-10,64.2597,D01,E
,65abbdc9-b13,6ac07e9d-bf0,70bfaa2f-a51,15/07/19,2019-07-17,4357.0662,B05,I
,de592be9-89c,bb76b375-342,1bcd3886-bd6,12/08/19,2019-08-10,3806.1675,C01,I
,65f8ac0e-438,c24f1777-bd6,a26ea246-911,20/11/18,2019-05-01,52.1250,D01,E
,66019417-40a,e56421f4-057,41649a98-139,04/06/19,2019-06-19,5562.6966,B05,I
,771a365c-79c,fc2d2457-bfb,ddb52aeb-2ba,08/09/19,2019-09-08,3.3360,D01,E
,d4864bc7-b8a,,23f9784e-562,12/09/19,,48365.3697,C01,I
,d478c127-02c,8ef1a18d-973,80e53589-33a,20/04/19,2019-04-29,66.6783,D01,E
,286996ab-88c,ae1749e2-ce8,44274bb2-426,12/08/19,2019-08-13,2032.6665,D01,E
,c3458cdd-7f9,b7d5e2e1-d99,21ae216c-7f1,10/12/18,2018-12-15,1584.6417,C01,I
,fb48ed4e-60f,44bd7d2d-ec6,a8f8ccba-f83,01/01/20,2020-01-01,1241.3256,D01,E
,15c5a87b-2a2,f6a2cd53-a1b,0f65c154-aac,07/08/19,2019-08-12,1638.7683,C01,I
,adb2629a-35e,667b30de-e2a,5818d6b4-d77,10/06/19,2019-06-10,4692.1257,D01,E
,d54e31b0-d13,f9e81fbf-b03,d209351a-4ab,10/08/19,2019-08-13,2040.3810,D01,E
,6a8e9ca7-3c9,c458daba-6c1,eb2ec351-463,28/08/19,2019-08-28,17268.9708,D01,E
,942a685d-fc4,2b44529b-08a,ca0970a0-f4c,12/08/19,2019-08-10,52.1250,D01,E
,d89866a3-cf6,16b89fb3-b15,19621b54-7e7,24/09/19,2019-09-16,979.1577,D01,E
,41a34861-439,ad315bfc-610,357dd6ff-951,05/12/19,2019-12-05,962.7696,D01,E
,693061d9-009,570e442f-cfd,758cb242-7b0,03/12/18,2018-12-01,4486.9200,B05,I
,1715b260-050,e4c89607-c8f,99c16e16-3d6,10/03/19,2019-03-10,3012.9918,D01,E
,26ae1261-361,e9575900-1de,57d38b0c-d3d,09/12/19,2019-12-05,1559.4549,D01,E
,eb264fbf-91f,4c9eea4b-516,aee15fac-57f,19/08/19,2019-08-18,48242.0211,D01,E
,4ef38074-8f7,2ff91c4e-6c5,e0ead076-6d4,04/06/19,2019-06-20,2285.4936,C01,I
,e83d12b3-8d4,2407405c-3d2,a46cb361-a96,01/07/19,2019-07-15,62.5500,D01,E
,b60b8608-27a,5a5fe0f6-290,ed6f50f7-04c,03/09/19,2019-09-15,2101.8885,C01,I
,389b1a53-639,69fb9353-987,2c74dab7-2d0,11/11/19,2019-11-10,11765.1546,B05,I
,1ef0b56d-b63,737fa914-d8d,33417b3c-2fa,06/04/20,2020-04-12,5243.9001,D01,I
,951c4e3c-cf4,b4031fac-363,96d185b4-536,09/09/19,2019-09-09,5373.9624,B05,I
,040b47c1-e96,4d63344d-4dd,4191b4aa-2f6,11/06/19,2019-05-15,1643.3970,C01,I
,982bf1d4-59e,318d5d67-43c,a8bdc847-12d,17/01/19,2019-01-18,3061.0719,B05,I
,0d0753bd-367,27ad70b1-8e7,dc3c1466-192,25/07/19,2019-07-25,6977.6193,D01,E
,4c620860-285,d1362c0b-2f9,e3d52dca-fdd,25/06/19,2020-03-10,2716.2546,B05,I
,d448b6a8-134,21267b76-27c,12b4ecb3-404,08/08/19,2019-08-08,5229.8055,B05,I
,0a38adb6-566,7d0ef83b-1ab,c1bd739c-3b7,12/03/19,2019-02-25,625.5000,D01,E
,9ac9855c-039,405aaf4a-b3b,6941b8f1-9c9,27/02/19,2019-03-06,650.5200,D01,E
,3a9abc1d-845,5a51408c-366,ef26a416-801,12/08/19,2019-08-10,3255.0186,D01,E
,c8176e21-845,ef17d772-92a,f58d7e7b-c0b,14/06/19,2019-06-13,52.1250,D01,I
,f69de942-175,cc6d2947-ef5,1dd988f7-687,03/01/19,2019-01-05,9024.6306,C01,I
,c133b4b5-7dc,2720dd43-4a5,da334bf1-fd8,26/02/19,2019-01-20,3189.7164,C01,I
,65eaad4f-5ad,5027c355-e15,058f48ba-471,12/07/19,2019-07-12,9620.6070,D01,I
,a6bd49f0-db5,9f69f52d-edc,be5f9038-303,06/08/19,2019-08-01,63.2172,D01,E
,86731dcd-ff9,7167775c-468,a3608ca6-55d,08/07/19,2019-07-25,3530.6556,B05,I
,4b4635b6-d45,eb0208a3-9bd,d05b636e-4e9,11/03/19,2019-03-10,8314.3128,D01,E
,286996ab-88c,3f12d61d-32c,51bcadc9-b03,15/10/19,2019-10-13,931.1193,D01,E
,b16ff492-15d,d380d281-7bd,2ef9b56a-396,11/09/19,2019-09-08,3.4611,D01,E
,4e2a327c-15e,12ab2a50-d71,9a865d21-ad6,10/12/18,2018-12-10,4201.7337,B05,I
,ab90820e-b9c,0bab6b5f-4dd,1757aab5-e3b,08/03/19,2019-03-08,195.5730,D01,E
,2a37521a-211,d2e222b1-fed,2f941e31-136,15/01/19,2019-01-15,2135.8323,C01,I
,1ee7e7c3-af4,176f05fd-03b,5f595845-b70,01/12/19,2019-12-01,62.5500,D01,E
,7b825c8f-74f,36cd3d14-7aa,652e5445-1be,15/02/20,2020-02-15,87.4866,D01,E
,cfb4a9d9-28c,2f892184-f35,94ec314a-02a,22/02/19,2019-02-08,4467.9048,B05,I
,d258043c-a09,04434fb7-15c,b0c1458f-f41,08/04/19,2019-04-07,8001.8964,D01,E
,1c1916dd-02d,0208e875-ddc,72747be5-34f,07/08/19,2019-08-20,3242.7588,C01,I
,8ad1a938-3ed,40ebbe4c-a30,1d41eef7-dcd,05/07/19,2019-07-05,9652.7160,D01,E
,af5fd6ef-c4f,a7bfa306-610,16c21cab-03f,10/06/19,2019-06-10,6393.8193,D01,E
,017093f2-a5e,7f207d58-22d,caae206e-b22,20/12/18,2018-12-20,4385.8809,C01,I
,e83d12b3-8d4,078a16e8-904,4568efb8-7bf,15/09/19,2019-09-15,7096.7145,D01,E
,43ae46f0-1ed,364fe8ca-312,f670001d-6d0,01/07/19,2019-06-24,5737.7115,B05,I
,97cfd8b5-e8c,c6096c5f-e05,4b9ac8a8-b33,20/09/19,2019-09-20,2466.7218,C01,I
,47a08639-4db,39c18d29-4ad,6d5bba20-c09,06/03/19,2019-03-05,4651.5516,B05,I
,f3dce1aa-91b,2681c2fd-d19,67047544-ecf,09/12/19,2019-12-23,3059.8209,D01,E
,f15e5716-fed,cdf61e8a-ef3,cf6cceee-2ff,21/12/18,2018-12-17,2305.1343,B05,I
,079d87c5-af4,0f54f143-202,2aeba0af-3e1,23/04/19,2019-04-23,6669.7482,D01,I
,d7f3c969-ee6,ea8dea7e-66d,db5863b0-e71,03/10/19,2019-10-03,2504.1267,B05,I
,8a32d0a3-256,253ffc58-411,d617dff7-28e,15/06/19,2019-06-15,387.1011,D01,E
,57ed55d7-6f0,5dcd27bf-2e7,3a9f5e91-5fc,18/03/19,2019-03-18,5281.1382,B05,I
,e9901152-42f,f3b54f11-56c,c2b60e99-3ed,15/06/19,2019-06-17,3758.7963,D01,E
,c26d68b6-b95,ce9b2a24-663,fe159436-09b,06/08/19,2019-08-10,182.0622,D01,E
,346c0d87-780,f39063b6-a32,b0adc9b1-807,01/09/19,2019-09-01,11231.9784,D01,E
,6d4bf6f1-a59,54c3bbc5-617,d611ee7a-f2a,06/05/19,2019-05-05,2297.7117,C01,I
,3af4a45a-fa1,f19f3fe5-83b,a4910d2c-fe4,22/07/19,2019-07-22,4529.5374,B05,I
,ef765049-a30,5fcae484-d07,d1a74999-f2f,20/01/20,2020-01-13,52.2501,D01,I
,9ac9855c-039,a9b0b69a-945,8a71fcab-e68,07/02/20,2020-02-06,1906.9410,D01,E
,173d9754-138,9d8e186f-96f,0846ac49-bc7,24/06/19,2019-06-22,4552.9311,B05,I
,d7f3c969-ee6,95d9cd58-1cc,02e996df-0c4,08/08/19,2019-08-03,2608.4184,B05,I
,6da930ab-f32,a2c98b9e-6b7,62b1ce2e-775,12/08/19,2019-08-13,2173.9878,D01,E
,6da930ab-f32,f0565733-f09,d6b80e94-802,13/04/19,2019-04-13,437.8083,D01,E
,b0af29c2-573,7ba65528-42e,69ba87a6-8b5,23/12/19,2019-12-20,2067.9864,D01,E
,67d8ed6d-046,92d31de7-952,a78af351-880,12/08/19,2019-08-11,3396.2148,D01,E
,86731dcd-ff9,1986bce4-6f0,d1f8793d-556,12/03/19,2019-03-25,3537.7029,B05,I
,86c66f3c-c21,56b38dc9-ec7,9d56fe49-ef6,02/08/19,2019-08-05,9640.3311,D01,E
,997db6f8-711,5d9a49a1-d74,cf78b4cb-996,05/12/19,2019-12-05,314.0010,D01,E
,22161dd2-cac,891c4de9-21e,6fa954c5-29e,06/09/19,2019-07-10,2807.5776,C01,I
,ab90820e-b9c,711408e4-8bc,5169a92e-63b,08/04/19,2019-04-08,195.5730,D01,E
,91966e6d-ca6,00a34d9d-617,b63ef4f5-59f,09/01/19,2019-01-10,3708.2559,C01,I
,fe28b7d7-305,be65f8d9-dbd,dbcd44b4-058,26/04/19,2019-04-13,5862.4362,D01,E
,e094f5c9-cc6,9fedcc67-e6b,065bd9aa-0fc,23/01/19,2019-01-13,4419.2826,B05,I
,7b825c8f-74f,1dba838e-1ab,30401c4d-8da,15/02/20,2020-02-15,87.4866,D01,E
,ebb3b76d-db4,d79c5d3f-a08,2e1d8e7a-c30,05/04/19,2019-04-05,62.5500,D01,E
,d448b6a8-134,0bc7451e-994,2f8c9e75-c1a,07/10/19,2019-10-08,5229.8055,B05,I
,1f12cd1f-472,6a3b6a05-a42,9414f94c-59b,11/02/19,2019-02-10,72.9750,D01,E
,aabd4038-3e0,2157bde3-0a0,a45d40dd-761,05/08/19,2019-08-05,18.7650,D01,E
,129e1291-8b6,6d66a67f-fef,3a1422b7-160,08/01/20,2020-01-13,5035.8588,D01,E
,221c06ef-ded,d3d8fc62-15c,e7b5631e-122,01/08/19,2019-07-24,4170.0000,D01,E
,c2a9144a-3e6,efc40f50-4d6,b6cd904e-179,12/07/19,2019-07-13,5711.6907,B05,I
,db76f2ba-f79,e1c20e96-2b6,4be88eec-eba,21/08/19,2019-08-20,1710.8676,C01,I
,cd3ce5eb-59e,41580aa3-df9,3103443e-3c4,07/01/19,2019-01-26,3271.1982,B05,I
,00dbb4a1-3e8,af55335e-58c,a7fdfe65-e81,05/12/19,2019-12-05,5822.1123,D01,E
,d06a570d-7cc,9b60ed47-478,430d8d58-2cf,10/06/19,2019-06-10,637.6347,D01,E
,705c62f9-fe0,6bca6d0e-7d3,cd7cf78e-815,07/02/19,2019-02-10,2251.5498,C01,I
,34f606e1-70f,e02c790e-952,1c7c2bc0-ceb,14/10/19,2019-10-10,1144.3314,C01,I
,b590ad7b-dc5,9cedac41-c56,8feb6dd2-129,11/02/19,2019-02-10,1931.9610,D01,I
,b0af29c2-573,fc03b8d0-c22,20f99c07-060,20/05/19,2019-05-20,41.2413,D01,E
,27a572fa-000,0f401a23-3b2,66a1896c-97e,10/01/20,2020-01-10,62.5500,D01,E
,221c06ef-ded,12097a81-8be,3f2d3257-e5e,24/12/19,2019-12-24,10425.0000,D01,E
,7ff19ac4-605,97752bd6-ea3,ebafc5fc-fc7,06/01/20,2020-01-10,6672.0000,D01,E
,64916b5a-39b,a0eb4c46-98b,92fea4c9-98b,24/08/18,2018-09-05,3777.8949,C01,I
,04a2cbd1-853,ce880407-1b6,c5233a99-ddb,25/10/19,2019-10-14,1791.5988,D01,I
,43a20d0b-9bd,fc12b651-784,f271796b-5af,22/04/19,2019-04-20,7318.3083,D01,I
,aabd4038-3e0,a0dc971d-79a,b21730e1-041,05/04/19,2019-04-05,40.5741,D01,E
,a77146d8-5b6,2024dd62-e39,eeb259c9-15e,10/06/19,2019-06-10,3502.2162,C01,I
,ce22f6a5-210,51c37eea-e8f,d38cb724-f7c,10/01/19,2019-01-10,2859.4107,C01,I
,af17c75e-4d8,93c8fdeb-5f4,9507b64b-7e9,15/09/19,2019-09-15,19182.0000,D01,E
,b0af29c2-573,4bd828e6-c45,23a5e162-e6b,26/11/19,2019-11-20,1600.4877,D01,E
,b0af29c2-573,9310c64d-0c5,8d0e349b-5fd,13/05/19,2019-05-20,1918.2000,D01,E
,2fabd897-f4f,76961a48-3cc,f6addc37-0cc,01/08/19,2019-08-12,1795.9356,C01,I
,e803203b-6c4,7149bc3c-d03,2764b706-e11,08/05/19,2019-05-10,1091.4975,C01,I
,a8977158-83e,1c2d69f7-b62,f3546f26-045,09/10/19,2021-01-29,3140.2185,B05,I
,be3b8f9b-425,8b207de1-700,ab2a178f-c30,04/12/19,2019-12-04,4428.1647,D01,I
,425990d1-c3c,04d1efce-efc,2179bfbd-644,15/06/19,2019-06-15,371.9640,D01,E
,57080a5d-d36,032fe579-6e9,7ea97c33-f02,13/07/19,2019-08-01,298.0716,D01,E
,37affef8-a2a,bddb778b-816,147c0e6d-892,08/07/19,2019-07-15,1912.0701,C01,I
,37affef8-a2a,32a3eed0-2dc,9cdb1688-232,08/03/19,2019-03-15,1905.0645,C01,I
,e69a0842-fd7,2c8b1436-544,d697707a-5eb,10/09/19,2019-09-11,996.2547,D01,E
,21f06c48-3af,ace00dd0-a58,1ad2850e-a08,07/12/18,2018-12-10,2209.3494,C01,I
,ad12e989-b46,51d63131-d25,63305b8a-19e,05/12/19,2019-12-05,2021.0322,D01,E
,67677508-967,d0cad0f4-b2a,c009315d-012,15/04/19,2019-04-05,4526.6184,B05,I
,ab90820e-b9c,b1f1feef-583,f0e47820-3da,08/09/19,2019-09-08,195.5730,D01,E
,c8541eb9-2ac,ead820da-466,b3b92daa-960,22/03/19,2019-03-23,3830.9373,B05,I
,7b261012-dd0,40950ae8-8b7,ab5d6d0f-ee3,16/10/19,2019-10-13,1050.2145,D01,E
,4ef38074-8f7,3c6ae640-8a4,be9bfdd6-40b,04/07/19,2019-07-20,2283.8673,C01,I
,4ef38074-8f7,1bb53638-1a4,d732eece-830,07/11/19,2019-11-20,2336.0757,C01,I
,d47e8d7a-2b3,b55b27a4-9e8,12cf43de-983,01/12/19,2019-12-01,41.6583,D01,E
,e9a788ec-88b,3e787ab6-71c,5a40904b-0bd,04/09/19,2019-09-15,2243.5851,C01,I
,0918f2a9-39e,9b05d845-f47,0eea7a83-c30,10/04/19,2019-04-10,4750.9644,D01,E
,f63f2759-5a7,60dedba9-710,077e84b0-0bd,04/11/19,2019-11-04,2736.0204,B05,I
,0a9e5083-728,18b43b3c-42f,f8439c77-81b,13/12/18,2018-12-20,2893.6881,C01,I
,a5d43fa5-536,e0d52ff7-68e,145f5860-ec3,06/06/19,2019-05-30,2182.1610,B05,I
,3ecdcc7f-d9a,46c0793d-18a,ef43d72e-d78,08/01/19,2019-01-10,3171.4935,C01,I
,7fd6249b-4cf,6fbeb517-933,a1f49d4a-2b7,07/12/18,2020-05-12,6553.5303,B05,I
,503623c7-571,8030de86-01f,265d0aad-f88,14/01/19,2019-01-29,3895.0719,B05,I
,6178a41a-2cd,c5a25176-c10,818977cc-2a5,14/12/18,2018-11-25,2119.2357,B05,I
,e14a9706-52d,1140533f-163,8bb66e93-213,28/02/20,2020-03-01,2.3352,D01,E
,431714a3-414,76ea4599-c22,b59218c8-4db,10/12/19,2019-12-16,554.6100,D01,E
,a8d431e0-6cd,e2758d1d-ebe,41e27338-a30,18/09/19,2019-09-24,2379.2352,B05,I
,95c65c3a-d46,223b344c-c97,49242767-247,03/06/19,2019-06-01,821.0313,D01,E
,95c65c3a-d46,33b3b3ed-5e1,525d4a0f-3b7,02/01/19,2019-01-01,1751.2332,D01,I
,916f9b55-914,22e7fc82-e0d,9b0d22bf-caf,20/03/20,2020-03-20,558.3213,D01,I
,5cd156e5-348,b500d93d-a2d,04d32ecd-83c,18/02/19,2019-02-01,1025.3196,D01,E
,b0af29c2-573,ef220cb0-e29,bd0df1cb-de2,28/06/19,2019-07-20,606.4848,D01,E
,95c65c3a-d46,623a4bbd-d86,f3205b7c-fb6,01/07/19,2019-07-01,539.8065,D01,E
,79d4e08f-5e2,bf376df3-daa,50505810-83e,25/03/19,2019-04-05,72.9750,D01,E
,6d8aa80a-f17,ae41493b-19d,e02a5fcd-f11,14/01/20,2020-01-13,1131.4461,D01,E
,6c68ce38-602,8fb5d2a5-70b,a175373b-b95,24/05/19,2019-06-01,3204.3114,B05,I
,0a9e5083-728,81b5768a-a8d,a3eb0fa9-587,20/05/19,2019-05-20,2986.0536,C01,I
,5bc14ffc-7eb,8800e397-b93,c84f591c-01a,05/06/19,2019-06-05,19.5573,D01,E
,1cc32441-c46,caa3f24d-08c,ac15cca9-c80,22/04/19,2019-04-21,6098.2080,D01,E
,e675fba0-b93,15315d5a-68e,803fb35c-908,08/02/20,2020-02-08,686.5905,D01,E
,2c2ffce6-1ca,efe4581b-67c,5a6188eb-8d0,06/05/19,2019-05-09,3057.9861,D01,E
,c8ac0967-7ef,34278115-6bb,34dfb6f4-25f,15/10/19,2019-10-10,2178.4497,D01,E
,ebb3b76d-db4,cbe61232-381,3a32f7f0-a1e,06/03/19,2019-03-05,62.5500,D01,E
,c4ccd097-196,638c68de-1ef,4a616714-42c,13/03/19,2020-03-11,4020.5472,B05,I
,0c1621ba-813,15ad1c3d-8ca,57c2a4d0-2ed,10/10/19,2019-10-10,5890.7505,D01,E
,221c06ef-ded,ee16a54e-a3c,6464324b-f73,22/01/19,2019-01-24,6199.5390,D01,I
,221c06ef-ded,7479cae8-fde,ec085604-8af,01/08/19,2019-07-24,4170.0000,D01,E
,337f5729-527,d06a279a-1a5,fdcd8779-8f5,10/01/20,2020-01-13,4153.7787,D01,E
,687e08a0-e75,7d141623-b13,b18dac7c-e65,07/08/19,2019-08-15,2707.9146,C01,I
,5e1c271f-69f,4f13cb9a-e8c,f7ebbdd2-adb,09/07/19,2019-07-15,1217.0562,D01,E
,e675fba0-b93,efa62f03-243,2cb2d789-c42,08/10/19,2019-10-08,686.5905,D01,I
,e675fba0-b93,63b80f9b-dbe,f10f3d95-4f8,08/11/19,2019-11-08,686.5905,D01,I
,a162b97a-82f,69c7c358-a91,eb1ef6ea-e88,10/09/19,2019-09-10,520.7496,D01,E
,4c620860-285,367d3060-ed1,c914595e-1a6,25/06/19,2022-05-10,2716.2546,B05,I
,b0af29c2-573,d84a09ac-f46,ab3abc4a-80f,26/11/19,2019-11-20,1600.4877,D01,E
,95c65c3a-d46,fdc9436d-d3c,de8583fe-b2d,01/12/19,2019-12-01,3056.7351,D01,E
,41a34861-439,65d130e3-08f,eb32b101-031,07/02/19,2019-02-05,1682.3865,D01,I
,99e8309e-bc2,fe7a39af-c6f,75ab0f0e-59d,18/10/19,2019-10-12,2838.7275,C01,I
,7bdd13c3-6c4,5579c763-a3c,7eb98649-b30,31/10/19,2019-11-01,3517.3950,D01,E
,dc058c1d-203,19b77a57-ed9,fae01ef8-9d3,13/09/19,2019-09-15,1986.5046,D01,E
,8b6cc19e-2c2,4c2063fb-4d6,29f9a8c5-0d3,01/08/19,2019-08-01,41.6583,D01,E
,00dbb4a1-3e8,e84e8d0a-632,3fd16c6a-61c,05/02/20,2020-02-05,9499.4268,D01,E
,10057c27-594,44b3d80e-6ce,23b5cb5a-2a5,29/04/19,2019-04-13,417.4587,D01,E
,79834154-02c,ff4371e8-168,e04801b9-2a5,25/06/19,2019-06-25,5366.8734,D01,E
,44129738-5d2,cf5b17a7-c1e,a88cd269-6f7,25/10/19,2019-10-28,487.6398,D01,E
,3b37c2d1-243,e15ea00b-9fe,c8d8f031-100,09/10/19,2019-10-15,2461.6344,C01,I
,e930a263-818,350329fd-5ed,4e3c61d2-9cc,05/09/19,2019-09-02,1557.8703,B05,I
,0e18e010-38c,c90bc000-32d,5cee2764-1ee,17/10/19,2019-10-16,2230.9500,D01,E
,1cc32441-c46,cfc9c926-48e,1cb3c506-6c6,21/06/19,2019-06-21,7698.7791,D01,E
,4874f1c4-ec9,939d88fe-635,7636d707-44e,12/02/19,2019-02-10,5454.5268,C01,I
,893c73d7-bdb,f76d96a0-05c,2332324c-62a,02/05/19,2019-05-02,6628.4652,B05,I
,a3fad4d7-ad7,a201fa57-831,2c65f8a9-137,01/10/19,2019-10-01,6366.0471,D01,E
,a3fad4d7-ad7,aad47a41-e8b,d4ea2459-998,01/02/19,2019-02-01,5179.8906,D01,E
,c92cb50c-41b,62dbc29e-ef1,b99351fc-cd8,07/08/19,2019-08-04,7106.1387,B05,I
,428bb887-8c8,2d92f6cb-ca4,3cdd0276-920,07/10/19,2019-10-07,4564.3152,B05,I
,c2004636-7b6,f527f8bd-3fd,67c71e09-f02,06/12/18,2018-12-16,5581.9203,B05,I
,8fa0d168-7be,eefd1a7b-594,627407f3-727,11/10/18,2018-09-10,5459.9478,C01,I
,bdfea446-4c4,9bfb77d2-9c9,bdc4c62d-5f9,10/01/19,2019-01-10,43.8684,D01,I
,87fe517c-eff,fad626e4-85f,2c6eff23-260,26/03/19,2019-09-23,5726.2440,B05,I
,4874f1c4-ec9,dbd2adf6-2d4,eacf4d94-f8c,11/11/19,2019-11-10,5529.8370,C01,I
,700c4bcc-9e3,1942d8e7-44c,d9e8692a-995,25/04/19,2019-04-25,40082.5821,D01,E
,900f16a7-959,09a9dee7-85c,aa6864f1-75a,03/06/19,2019-06-03,4150.7763,B05,I
,626b72a2-8f7,625ca33b-6ac,0fdcb939-d4a,15/03/19,2019-03-15,29.1483,D01,E
,d23984f4-d64,5d4c60dc-026,0636a7ea-c93,01/03/19,2019-03-01,3380.9109,D01,E
,dec62774-f36,90ec87eb-5d5,f77da559-847,25/01/20,2020-01-27,263.4606,D01,I
,4856c057-ef3,4158d950-735,b7f7e06d-2d5,04/12/18,2018-12-05,4736.8698,B05,I
,eda3a943-3c3,ee9e8952-394,81d15ad3-26a,11/11/19,2019-11-10,2883.2214,C01,I
